Product Id,Set,Edition,Condition,Buy Price,Buy Qty,Sell Qty
"2379629","Expedition","Skarmory - 63/165 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.18","1",""
"2379633","Expedition","Spearow -  130/165 - Common","Reverse Foil Near-Mint English Pokemon Card","0.16","4",""
"2486104","Expedition","Squirtle -  131/165 - Common","Reverse Foil Near-Mint English Pokemon Card","0.24","4",""
"2486105","Expedition","Squirtle -  132/165 - Common","Reverse Foil Near-Mint English Pokemon Card","0.21","1",""
"2486106","Expedition","Strength Charm -  150/165 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.19","2",""
"2486107","Expedition","Super Scoop Up -  151/165 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","3.60","2",""
"2486108","Expedition","Switch -  157/165 - Common","Reverse Foil Near-Mint English Pokemon Card","22.25","6",""
"2379657","Expedition","Tauros -  133/165 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2486109","Expedition","Totodile -  134/165 - Common","Reverse Foil Near-Mint English Pokemon Card","1.65","3",""
"2379665","Expedition","Totodile -  135/165 - Common","Reverse Foil Near-Mint English Pokemon Card","0.18","4",""
"2379669","Expedition","Typhlosion - 28/165 - Holo","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2379673","Expedition","Typhlosion - 64/165 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.70","1",""
"2379677","Expedition","Typhlosion - 65/165 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.31","4",""
"2379681","Expedition","Tyranitar - 29/165 - Holo","Reverse Foil Near-Mint English Pokemon Card","3.05","1",""
"2486110","Expedition","Tyranitar - 66/165 - Rare","Reverse Foil Near-Mint English Pokemon Card","1.55","5",""
"2379689","Expedition","Venusaur - 30/165 - Holo","Reverse Foil Near-Mint English Pokemon Card","0.60","1",""
"2379693","Expedition","Venusaur - 67/165 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2486111","Expedition","Venusaur - 68/165 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.24","1",""
"2379701","Expedition","Vileplume - 31/165 - Holo","Reverse Foil Near-Mint English Pokemon Card","0.24","2",""
"2379705","Expedition","Vileplume - 69/165 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"2486112","Expedition","Vulpix -  136/165 - Common","Reverse Foil Near-Mint English Pokemon Card","0.07","1",""
"2379713","Expedition","Warp Point -  152/165 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.46","1",""
"2486113","Expedition","Wartortle -  92/165 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.45","1",""
"2379725","Expedition","Weezing - 32/165 - Holo","Reverse Foil Near-Mint English Pokemon Card","0.24","1",""
"2486115","Expedition","Weezing - 70/165 - Rare","Reverse Foil Near-Mint English Pokemon Card","2.05","2",""
"2486051","Expedition","Graveler -  79/165 - Uncommon","Reverse Foil Played English Pokemon Card","0.06","1",""
"2976188","Heart Gold Soul Silver (Base Set)","Alph Lithograph - 124/123 - Ultra Rare","Near-Mint English Pokemon Card","1.25","1",""
"2976078","Heart Gold Soul Silver (Base Set)","Ampharos-14/123 - Rare","Near-Mint English Pokemon Card","0.16","2",""
"2976065","Heart Gold Soul Silver (Base Set)","Arcanine  - 1/123 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"2976066","Heart Gold Soul Silver (Base Set)","Azumarill -2/123 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"2976170","Heart Gold Soul Silver (Base Set)","Blissey (Prime) - 106/123 - Ultra Rare","Near-Mint English Pokemon Card","1.25","1",""
"2976100","Heart Gold Soul Silver (Base Set)","Blissey - 36/123 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"2976080","Heart Gold Soul Silver (Base Set)","Butterfree-16/123 - Rare","Near-Mint English Pokemon Card","0.08","2",""
"2976081","Heart Gold Soul Silver (Base Set)","Cleffa-17/123 - Rare","Near-Mint English Pokemon Card","0.14","4",""
"2976101","Heart Gold Soul Silver (Base Set)","Corsola - 37/123 - Uncommon","Near-Mint English Pokemon Card","0.06","1",""
"2976125","Heart Gold Soul Silver (Base Set)","Cyndaquil - 61/123 - Common","Near-Mint English Pokemon Card","0.06","4",""
"2976185","Heart Gold Soul Silver (Base Set)","Darkness Energy - 121/123 - Common","Near-Mint English Pokemon Card","1.75","7",""
"2976171","Heart Gold Soul Silver (Base Set)","Donphan (Prime) - 107/123 - Ultra Rare","Near-Mint English Pokemon Card","1.25","5",""
"2976167","Heart Gold Soul Silver (Base Set)","Double Colorless Energy - 103/123 - Uncommon","Near-Mint English Pokemon Card","0.49","4",""
"2976155","Heart Gold Soul Silver (Base Set)","Energy Switch - 91/123 - Uncommon","Near-Mint English Pokemon Card","0.15","4",""
"2976172","Heart Gold Soul Silver (Base Set)","Feraligatr (Prime) - 108/123 - Ultra Rare","Near-Mint English Pokemon Card","1.25","4",""
"2976184","Heart Gold Soul Silver (Base Set)","Fighting Energy - 120/123 - Common","Near-Mint English Pokemon Card","0.90","5",""
"2976180","Heart Gold Soul Silver (Base Set)","Fire Energy - 116/123 - Common","Near-Mint English Pokemon Card","1.25","5",""
"2976156","Heart Gold Soul Silver (Base Set)","Fisherman - 92/123 - Uncommon","Near-Mint English Pokemon Card","0.34","12",""
"2976106","Heart Gold Soul Silver (Base Set)","Flaaffy - 42/123 - Uncommon","Near-Mint English Pokemon Card","0.11","2",""
"2976085","Heart Gold Soul Silver (Base Set)","Furret - 21/123 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"2976179","Heart Gold Soul Silver (Base Set)","Grass Energy - 115/123 - Common","Near-Mint English Pokemon Card","0.65","10",""
"2976187","Heart Gold Soul Silver (Base Set)","Gyarados - 123/123 - Ultra Rare","Near-Mint English Pokemon Card","6.40","4",""
"2976176","Heart Gold Soul Silver (Base Set)","Ho-OH LEGEND (Bottom) - 112/123 - Ultra Rare","Near-Mint English Pokemon Card","4.25","4",""
"2976175","Heart Gold Soul Silver (Base Set)","Ho-Oh LEGEND (Top) - 111/123 - Ultra Rare","Near-Mint English Pokemon Card","2.20","1",""
"2976108","Heart Gold Soul Silver (Base Set)","Igglybuff - 44/123 - Uncommon","Near-Mint English Pokemon Card","0.10","1",""
"2976088","Heart Gold Soul Silver (Base Set)","Lapras - 24/123 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"2976182","Heart Gold Soul Silver (Base Set)","Lightning Energy - 118/123 - Common","Near-Mint English Pokemon Card","0.70","5",""
"2976178","Heart Gold Soul Silver (Base Set)","Lugia LEGEND (Bottom) - 114/123 - Ultra Rare","Near-Mint English Pokemon Card","7.60","4",""
"2976177","Heart Gold Soul Silver (Base Set)","Lugia LEGEND (Top) - 113/123 - Ultra Rare","Near-Mint English Pokemon Card","5.20","4",""
"2976173","Heart Gold Soul Silver (Base Set)","Meganium (Prime) - 109/123 - Ultra Rare","Near-Mint English Pokemon Card","1.25","3",""
"2976186","Heart Gold Soul Silver (Base Set)","Metal Energy - 122/123 - Common","Near-Mint English Pokemon Card","1.10","10",""
"2976071","Heart Gold Soul Silver (Base Set)","Ninetales - 7/123 - Holo Rare","Near-Mint English Pokemon Card","0.34","2",""
"2976091","Heart Gold Soul Silver (Base Set)","Persian - 27/123 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"2976161","Heart Gold Soul Silver (Base Set)","Pokemon Collector - 97/123 - Uncommon","Near-Mint English Pokemon Card","0.80","9",""
"2976183","Heart Gold Soul Silver (Base Set)","Psychic Energy - 119/123 - Common","Near-Mint English Pokemon Card","1.75","8",""
"2976113","Heart Gold Soul Silver (Base Set)","Quilava - 49/123 - Uncommon","Near-Mint English Pokemon Card","0.06","2",""
"2976074","Heart Gold Soul Silver (Base Set)","Raichu - 10/123 - Holo Rare","Near-Mint English Pokemon Card","0.28","2",""
"2976094","Heart Gold Soul Silver (Base Set)","Smoochum - 30/123 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"2976095","Heart Gold Soul Silver (Base Set)","Sunflora - 31/123 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"2976166","Heart Gold Soul Silver (Base Set)","Switch - 102/123 - Uncommon","Near-Mint English Pokemon Card","0.06","3",""
"2976150","Heart Gold Soul Silver (Base Set)","Totodile - 86/123 - Common","Near-Mint English Pokemon Card","0.06","2",""
"2976174","Heart Gold Soul Silver (Base Set)","Typhlosion (Prime) - 110/123 - Ultra Rare","Near-Mint English Pokemon Card","1.25","1",""
"2976097","Heart Gold Soul Silver (Base Set)","Tyrogue - 33/123 - Rare","Near-Mint English Pokemon Card","0.12","2",""
"2976151","Heart Gold Soul Silver (Base Set)","Vulpix - 87/123 - Common","Near-Mint English Pokemon Card","0.06","1",""
"2976181","Heart Gold Soul Silver (Base Set)","Water Energy - 117/123 - Common","Near-Mint English Pokemon Card","1.10","2",""
"2981233","Heart Gold Soul Silver (Base Set)","Ho-Oh Legend Set (Top 111/123 & Bottom 112/123)","New Pokelot","8.60","2",""
"2981234","Heart Gold Soul Silver (Base Set)","Lugia Legend Set (Top 113/123 & Bottom 114/123)","New Pokelot","10.00","2",""
"2976217","Heart Gold Soul Silver (Base Set)","Ampharos-14/123 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.31","3",""
"2976191","Heart Gold Soul Silver (Base Set)","Arcanine  - 1/123 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.23","4",""
"2976193","Heart Gold Soul Silver (Base Set)","Azumarill -2/123 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.23","1",""
"2976259","Heart Gold Soul Silver (Base Set)","Bayleef - 35/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.12","1",""
"2976367","Heart Gold Soul Silver (Base Set)","Bill - 89/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976261","Heart Gold Soul Silver (Base Set)","Blissey - 36/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976303","Heart Gold Soul Silver (Base Set)","Caterpie - 57/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976305","Heart Gold Soul Silver (Base Set)","Chansey - 58/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976307","Heart Gold Soul Silver (Base Set)","Chikorita - 59/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976309","Heart Gold Soul Silver (Base Set)","Clefairy - 60/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.07","1",""
"2976223","Heart Gold Soul Silver (Base Set)","Cleffa-17/123 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.10","1",""
"2976369","Heart Gold Soul Silver (Base Set)","Copycat - 90/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.11","6",""
"2976263","Heart Gold Soul Silver (Base Set)","Corsola - 37/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976265","Heart Gold Soul Silver (Base Set)","Croconaw - 38/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.15","4",""
"2976311","Heart Gold Soul Silver (Base Set)","Cyndaquil - 61/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.28","1",""
"2976395","Heart Gold Soul Silver (Base Set)","Double Colorless Energy - 103/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","2.50","4",""
"2976371","Heart Gold Soul Silver (Base Set)","Energy Switch - 91/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","2.85","2",""
"2976229","Heart Gold Soul Silver (Base Set)","Feraligatr - 20/123 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.09","1",""
"2976373","Heart Gold Soul Silver (Base Set)","Fisherman - 92/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.31","4",""
"2976273","Heart Gold Soul Silver (Base Set)","Flaaffy - 42/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976231","Heart Gold Soul Silver (Base Set)","Furret - 21/123 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.21","4",""
"2976233","Heart Gold Soul Silver (Base Set)","Granbull - 22/123 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"2976319","Heart Gold Soul Silver (Base Set)","Growlithe - 65/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.12","2",""
"2976435","Heart Gold Soul Silver (Base Set)","Gyarados - 123/123 - Ultra Rare","Reverse Foil Near-Mint English Pokemon Card","1.30","1",""
"2976197","Heart Gold Soul Silver (Base Set)","Gyarados -4/123 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2976321","Heart Gold Soul Silver (Base Set)","Hoothoot - 66/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.10","1",""
"2976323","Heart Gold Soul Silver (Base Set)","Hoppip - 67/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.14","2",""
"2976325","Heart Gold Soul Silver (Base Set)","Jigglypuff - 68/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.07","1",""
"2976201","Heart Gold Soul Silver (Base Set)","Jumpluff - 6/123 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.21","2",""
"2976329","Heart Gold Soul Silver (Base Set)","Koffing - 70/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.10","1",""
"2976237","Heart Gold Soul Silver (Base Set)","Lapras - 24/123 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","2",""
"2976331","Heart Gold Soul Silver (Base Set)","Ledyba - 71/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976333","Heart Gold Soul Silver (Base Set)","Magikarp - 72/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.12","3",""
"2976279","Heart Gold Soul Silver (Base Set)","Mantine - 45/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976335","Heart Gold Soul Silver (Base Set)","Mareep - 73/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.13","1",""
"2976337","Heart Gold Soul Silver (Base Set)","Marill - 74/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976241","Heart Gold Soul Silver (Base Set)","Meganium - 26/123 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"2976339","Heart Gold Soul Silver (Base Set)","Meowth - 75/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","2",""
"2976203","Heart Gold Soul Silver (Base Set)","Ninetales - 7/123 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.70","4",""
"2976341","Heart Gold Soul Silver (Base Set)","Paras - 76/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.16","1",""
"2976285","Heart Gold Soul Silver (Base Set)","Parasect - 48/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976243","Heart Gold Soul Silver (Base Set)","Persian - 27/123 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.13","1",""
"2976245","Heart Gold Soul Silver (Base Set)","Pichu - 28/123 - Rare","Reverse Foil Near-Mint English Pokemon Card","1.60","4",""
"2976345","Heart Gold Soul Silver (Base Set)","Pikachu - 78/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.15","4",""
"2976379","Heart Gold Soul Silver (Base Set)","Poke Ball - 95/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976381","Heart Gold Soul Silver (Base Set)","Pokegear 3.0 - 96/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.20","4",""
"2976383","Heart Gold Soul Silver (Base Set)","Pokemon Collector - 97/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","1.95","1",""
"2976385","Heart Gold Soul Silver (Base Set)","Pokemon Communication - 98/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.25","2",""
"2976387","Heart Gold Soul Silver (Base Set)","Pokemon Reversal - 99/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976389","Heart Gold Soul Silver (Base Set)","Professor Elm's Training Method - 100/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.12","6",""
"2976391","Heart Gold Soul Silver (Base Set)","Professor Oak's New Theory - 101/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.95","1",""
"2976207","Heart Gold Soul Silver (Base Set)","Quagsire - 9/123 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2976287","Heart Gold Soul Silver (Base Set)","Quilava - 49/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.24","6",""
"2976209","Heart Gold Soul Silver (Base Set)","Raichu - 10/123 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2976397","Heart Gold Soul Silver (Base Set)","Rainbow Energy - 104/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","2.00","7",""
"2976347","Heart Gold Soul Silver (Base Set)","Sandshrew - 79/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976349","Heart Gold Soul Silver (Base Set)","Sentret - 80/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.27","4",""
"2976211","Heart Gold Soul Silver (Base Set)","Shuckle - 11/123 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","3",""
"2976291","Heart Gold Soul Silver (Base Set)","Skiploom - 51/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.09","1",""
"2976213","Heart Gold Soul Silver (Base Set)","Slowking - 12/123 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2976351","Heart Gold Soul Silver (Base Set)","Slowpoke - 81/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.12","2",""
"2976353","Heart Gold Soul Silver (Base Set)","Snubbull - 82/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.15","3",""
"2976359","Heart Gold Soul Silver (Base Set)","Sunkern - 85/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976393","Heart Gold Soul Silver (Base Set)","Switch - 102/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","2.65","8",""
"2976361","Heart Gold Soul Silver (Base Set)","Totodile - 86/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.25","2",""
"2976253","Heart Gold Soul Silver (Base Set)","Typhlosion - 32/123 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.16","4",""
"2976255","Heart Gold Soul Silver (Base Set)","Tyrogue - 33/123 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"2976299","Heart Gold Soul Silver (Base Set)","Unown - 55/123 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"2976363","Heart Gold Soul Silver (Base Set)","Vulpix - 87/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.11","1",""
"2976215","Heart Gold Soul Silver (Base Set)","Wobbuffet-13/123 - Holo Rare","Reverse Foil Near-Mint English Pokemon Card","0.15","1",""
"2976365","Heart Gold Soul Silver (Base Set)","Wooper - 88/123 - Common","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"3238176","Black & White 3: Noble Victories","Amoonguss - 10/101 - Uncommon","Near-Mint English Pokemon Card","0.06","2",""
"3238147","Black & White 3: Noble Victories","Archeops - 67/101 - Rare","Near-Mint English Pokemon Card","0.08","3",""
"3238148","Black & White 3: Noble Victories","Beheeyem - 56/101 - Rare","Near-Mint English Pokemon Card","0.08","2",""
"3238149","Black & White 3: Noble Victories","Carracosta - 26/101 - Rare","Near-Mint English Pokemon Card","0.08","2",""
"3238150","Black & White 3: Noble Victories","Chandelure - 60/101 - Rare","Near-Mint English Pokemon Card","0.30","3",""
"3238131","Black & White 3: Noble Victories","Cobalion - 100/101 - Ultra Rare","Near-Mint English Pokemon Card","5.40","4",""
"3238151","Black & White 3: Noble Victories","Cofagrigus - 46/101 - Rare","Near-Mint English Pokemon Card","0.15","1",""
"3236118","Black & White 3: Noble Victories","Cofagrigus - 47/101 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"3238152","Black & White 3: Noble Victories","Conkeldurr - 65/101 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"3238153","Black & White 3: Noble Victories","Cryogonal - 33/101 - Rare","Near-Mint English Pokemon Card","0.08","3",""
"3238216","Black & White 3: Noble Victories","Deino - 77/101 - Common","Near-Mint English Pokemon Card","0.06","2",""
"3238194","Black & White 3: Noble Victories","Eelektrik - 40/101 - Uncommon","Near-Mint English Pokemon Card","0.38","2",""
"3238154","Black & White 3: Noble Victories","Escavalier - 80/101 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"3238175","Black & White 3: Noble Victories","Foongus - 9/101 - Common","Near-Mint English Pokemon Card","0.06","2",""
"3238222","Black & White 3: Noble Victories","Fraxure - 87/101 - Uncommon","Near-Mint English Pokemon Card","0.06","3",""
"3238155","Black & White 3: Noble Victories","Gigalith - 61/101 - Rare","Near-Mint English Pokemon Card","0.15","5",""
"3238156","Black & White 3: Noble Victories","Golurk - 72/101 - Rare","Near-Mint English Pokemon Card","0.15","1",""
"3238137","Black & White 3: Noble Victories","Haxorus - 88/101 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"3238157","Black & White 3: Noble Victories","Jellicent - 31/101 - Rare","Near-Mint English Pokemon Card","0.08","3",""
"3238132","Black & White 3: Noble Victories","Meowth - 102/101 - Ultra Rare","Near-Mint English Pokemon Card","2.95","2",""
"3238212","Black & White 3: Noble Victories","Mienshao - 70/101 - Uncommon","Near-Mint English Pokemon Card","0.09","1",""
"3236120","Black & White 3: Noble Victories","N - 101/101 - Ultra Rare","Near-Mint English Pokemon Card","24.25","6",""
"3238184","Black & White 3: Noble Victories","Palpitoad - 23/101 - Uncommon","Near-Mint English Pokemon Card","0.07","4",""
"3238161","Black & White 3: Noble Victories","Seismitoad - 24/101 - Rare","Near-Mint English Pokemon Card","0.08","3",""
"3238139","Black & White 3: Noble Victories","Terrakion - 73/101 - Holo Rare","Near-Mint English Pokemon Card","0.34","1",""
"3238130","Black & White 3: Noble Victories","Terrakion - 99/101 - Ultra Rare","Near-Mint English Pokemon Card","4.10","8",""
"3238192","Black & White 3: Noble Victories","Tynamo - 38/101 - Common","Near-Mint English Pokemon Card","0.21","3",""
"3238162","Black & White 3: Noble Victories","Vanilluxe - 29/101 - Rare","Near-Mint English Pokemon Card","0.08","2",""
"3238140","Black & White 3: Noble Victories","Victini - 14/101 - Holo Rare","Near-Mint English Pokemon Card","0.55","7",""
"3238141","Black & White 3: Noble Victories","Victini - 15/101 - Holo Rare","Near-Mint English Pokemon Card","0.26","4",""
"3225019","Black & White 3: Noble Victories","Victini - 98/101 - Ultra Rare","Near-Mint English Pokemon Card","4.90","5",""
"3238142","Black & White 3: Noble Victories","Virizion - 13/101 - Holo Rare","Near-Mint English Pokemon Card","0.19","4",""
"3238129","Black & White 3: Noble Victories","Virizion - 97/101 - Ultra Rare","Near-Mint English Pokemon Card","3.55","8",""
"3238163","Black & White 3: Noble Victories","Volcarona - 21/101 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"3238197","Black & White 3: Noble Victories","Yamask - 45/101 - Common","Near-Mint English Pokemon Card","0.06","2",""
"3101376","Call of Legends","Cleffa - 24/95 - Rare","Near-Mint English Pokemon Card","0.08","1",""
"3101446","Call of Legends","Darkness Energy - 94/95 - Holo","Near-Mint English Pokemon Card","4.10","6",""
"3101354","Call of Legends","Deoxys - 2/95 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"3101448","Call of Legends","Deoxys - SL1 - Ultra Rare","Near-Mint English Pokemon Card","3.85","4",""
"3101355","Call of Legends","Dialga - 3/95 - Holo Rare","Near-Mint English Pokemon Card","0.18","3",""
"3101449","Call of Legends","Dialga - SL2 - Ultra Rare","Near-Mint English Pokemon Card","3.85","4",""
"3101450","Call of Legends","Entei - SL3 - Ultra Rare","Near-Mint English Pokemon Card","5.40","4",""
"3101356","Call of Legends","Espeon - 4/95 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"3101445","Call of Legends","Fighting Energy - 93/95 - Holo","Near-Mint English Pokemon Card","8.70","4",""
"3101441","Call of Legends","Fire Energy - 89/95 - Holo","Near-Mint English Pokemon Card","5.30","4",""
"3101440","Call of Legends","Grass Energy - 88/95 - Holo ","Near-Mint English Pokemon Card","4.40","9",""
"3101358","Call of Legends","Groudon - 6/95 - Holo Rare","Near-Mint English Pokemon Card","1.55","6",""
"3101451","Call of Legends","Groudon - SL4 - Ultra Rare","Near-Mint English Pokemon Card","12.00","4",""
"3101361","Call of Legends","Ho-Oh - 9/95 - Holo Rare","Near-Mint English Pokemon Card","0.50","2",""
"3101452","Call of Legends","Ho-Oh - SL5 - Ultra Rare","Near-Mint English Pokemon Card","10.25","7",""
"3101363","Call of Legends","Jirachi - 11/95 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"3101364","Call of Legends","Kyogre - 12/95 - Holo Rare","Near-Mint English Pokemon Card","0.70","6",""
"3101453","Call of Legends","Kyogre - SL6 - Ultra Rare","Near-Mint English Pokemon Card","11.25","4",""
"3101365","Call of Legends","Leafeon - 13/95 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"3101443","Call of Legends","Lightning Energy - 91/95 - Holo","Near-Mint English Pokemon Card","5.00","4",""
"3101366","Call of Legends","Lucario - 14/95 - Holo Rare","Near-Mint English Pokemon Card","0.20","1",""
"3101367","Call of Legends","Lugia - 15/95 - Holo Rare","Near-Mint English Pokemon Card","0.30","2",""
"3101454","Call of Legends","Lugia - SL7  - Ultra Rare","Near-Mint English Pokemon Card","6.40","4",""
"3101447","Call of Legends","Metal Energy - 95/95 - Holo","Near-Mint English Pokemon Card","7.60","4",""
"3101380","Call of Legends","Mismagius - 28/95 - Rare","Near-Mint English Pokemon Card","0.08","4",""
"3101369","Call of Legends","Ninetales - 17/95 - Holo Rare","Near-Mint English Pokemon Card","1.15","2",""
"3101370","Call of Legends","Pachirisu - 18/95 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"3101371","Call of Legends","Palkia - 19/95 - Holo Rare","Near-Mint English Pokemon Card","0.15","1",""
"3101455","Call of Legends","Palkia - SL8 - Ultra Rare","Near-Mint English Pokemon Card","5.10","4",""
"3101382","Call of Legends","Pidgeot - 30/95 - Rare","Near-Mint English Pokemon Card","0.12","2",""
"3101444","Call of Legends","Psychic Energy - 92/95 - Holo","Near-Mint English Pokemon Card","4.75","6",""
"3101401","Call of Legends","Quilava - 49/95 - Uncommon","Near-Mint English Pokemon Card","0.06","3",""
"3101456","Call of Legends","Raikou -  SL9 - Ultra Rare","Near-Mint English Pokemon Card","3.85","2",""
"3101372","Call of Legends","Rayquaza - 20/95 - Holo Rare","Near-Mint English Pokemon Card","0.65","2",""
"3101457","Call of Legends","Rayquaza - SL10 - Ultra Rare","Near-Mint English Pokemon Card","9.70","4",""
"3101438","Call of Legends","Special Darkness Energy - 86/95 - Uncommon","Near-Mint English Pokemon Card","0.09","4",""
"3101458","Call of Legends","Suicune - SL11- Ultra Rare","Near-Mint English Pokemon Card","6.30","7",""
"3101374","Call of Legends","Umbreon - 22/95 - Holo Rare","Near-Mint English Pokemon Card","0.19","2",""
"3101442","Call of Legends","Water Energy - 90/95 - Holo","Near-Mint English Pokemon Card","5.70","11",""
"3101786","Call of Legends","Ampharos - 23/95 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","1",""
"3101642","Call of Legends","Bayleef - 40/95 - Uncommon","Reverse Foil Near-Mint English Pokemon Card","0.06","1",""
"3101769","Call of Legends","Cleffa - 24/95 - Rare","Reverse Foil Near-Mint English Pokemon Card","0.08","2",""
